doid_id	doid_name	entrez_gene_id	gene_symbol	license	sources
DOID:3393	coronary artery disease	5342	PLGLB2	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	5345	SERPINF2	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	5346	PLIN1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	5348	FXYD1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5350	PLN	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5443	POMC	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5444	PON1		DISEASES|DOAF|DisGeNET
DOID:3393	coronary artery disease	5445	PON2	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	5468	PPARG	CC BY 4.0	DISEASES|DOAF
DOID:3393	coronary artery disease	5471	PPAT	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5473	PPBP	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	5495	PPM1B	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5515	PPP2CA	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5534	PPP3R1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5580	PRKCD	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5581	PRKCE	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5594	MAPK1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5606	MAP2K3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5687	PSMA6	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5693	PSMB5	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5743	PTGS2	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	5786	PTPRA	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5834	PYGB	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5837	PYGM	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5868	RAB5A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	5972	REN		DISEASES|DisGeNET
DOID:3393	coronary artery disease	6139	RPL17	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6198	RPS6KB1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6252	RTN1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6258	RXRG	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6262	RYR2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6272	SORT1	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	6285	S100B	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6347	CCL2		DISEASES|DisGeNET
DOID:3393	coronary artery disease	6348	CCL3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6351	CCL4	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6352	CCL5	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6376	CX3CL1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6382	SDC1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6387	CXCL12		DisGeNET|GWAS Catalog
DOID:3393	coronary artery disease	6401	SELE		DISEASES|DisGeNET
DOID:3393	coronary artery disease	6402	SELL	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6403	SELP		DISEASES|DisGeNET
DOID:3393	coronary artery disease	6404	SELPLG		DOAF
DOID:3393	coronary artery disease	6423	SFRP2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6424	SFRP4	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6533	SLC6A6	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6546	SLC8A1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6548	SLC9A1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6581	SLC22A3	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	6647	SOD1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6648	SOD2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6649	SOD3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6678	SPARC	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6776	STAT5A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6783	SULT1E1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	6817	SULT1A1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6890	TAP1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6910	TBX5	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6926	TBX3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6935	ZEB1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	6943	TCF21	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	7010	TEK	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7037	TFRC	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7040	TGFB1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7042	TGFB2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7044	LEFTY2	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	7048	TGFBR2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7056	THBD		DISEASES|DisGeNET
DOID:3393	coronary artery disease	7057	THBS1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7076	TIMP1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	7091	TLE4	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7112	TMPO	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7124	TNF		DISEASES|DOAF|DisGeNET
DOID:3393	coronary artery disease	7132	TNFRSF1A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7133	TNFRSF1B	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7137	TNNI3		DISEASES|DisGeNET
DOID:3393	coronary artery disease	7139	TNNT2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7184	HSP90B1	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	7273	TTN	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7292	TNFSF4	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7296	TXNRD1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7357	UGCG	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7386	UQCRFS1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7391	USF1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	7408	VASP	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	7412	VCAM1		DISEASES|DisGeNET
DOID:3393	coronary artery disease	7422	VEGFA		DISEASES|DisGeNET
DOID:3393	coronary artery disease	7450	VWF	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	7538	ZFP36	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7804	LRP8	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7846	TUBA1A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7879	RAB7A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	7941	PLA2G7		DISEASES|DOAF|DisGeNET
DOID:3393	coronary artery disease	8204	NRIP1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8315	BRAP	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8525	DGKZ	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8553	BHLHE40	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8613	PPAP2B	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	8651	SOCS1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8654	PDE5A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8678	BECN1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8701	DNAH11	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8764	TNFRSF14	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8773	SNAP23	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	8842	PROM1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	8882	ZPR1	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	9021	SOCS3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	9255	AIMP1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	9314	KLF4	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	9370	ADIPOQ		DISEASES|DOAF|DisGeNET
DOID:3393	coronary artery disease	9451	EIF2AK3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	9510	ADAMTS1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	9518	GDF15	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	9588	PRDX6	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	9637	FEZ2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	9734	HDAC9	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	9992	KCNE2	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	10019	SH2B3		DisGeNET|GWAS Catalog
DOID:3393	coronary artery disease	10059	DNM1L	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10266	RAMP2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10462	CLEC10A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10611	PDLIM5	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10628	TXNIP	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10743	RAI1	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	10891	PPARGC1A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10911	UTS2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10928	RALBP1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10959	TMED2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	10965	ACOT2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	11173	ADAMTS7	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	11238	CA5B	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	22796	COG2	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	22808	MRAS	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	22919	MAPRE1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	23038	WDTC1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	23228	PLCL2	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	23236	PLCB1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	23293	SMG6	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	23294	ANKS1A	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	23410	SIRT3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	23411	SIRT1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	23491	CES3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	23583	SMUG1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	25830	SULT4A1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	25902	MTHFD1L	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	27020	NPTN	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	27101	CACYBP	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	28984	RGCC	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	51330	TNFRSF12A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	51530	ZC3HC1	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	51804	SIX4	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	53345	TM6SF2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	54738	FEV	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	54805	CNNM2	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	55219	TMEM57	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	55351	STK32B	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	55759	WDR12		DisGeNET|GWAS Catalog
DOID:3393	coronary artery disease	55973	BCAP29	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	56729	RETN	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	56897	WRNIP1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	57608	KIAA1462	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	59272	ACE2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	64240	ABCG5	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	64333	ARHGAP9	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	64805	P2RY12		DISEASES|DisGeNET
DOID:3393	coronary artery disease	65264	UBE2Z	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	79001	VKORC1	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	79660	PPP1R3B	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	79781	IQCA1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	79924	ADM2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	80310	PDGFD	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	80312	TET1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	81631	MAP1LC3B	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	81876	RAB1B	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	83939	EIF2A	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	83992	CTTNBP2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	84439	HHIPL1	CC BY 4.0	GWAS Catalog
DOID:3393	coronary artery disease	91543	RSAD2	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	116519	APOA5	CC BY 4.0	DISEASES|DOAF
DOID:3393	coronary artery disease	117579	RLN3	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	124220	ZG16B	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	153090	DAB2IP	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	162681	C18orf54	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	171389	NLRP6	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	201475	RAB12	ODbL 1.0	DisGeNET
DOID:3393	coronary artery disease	221458	KIF6		DISEASES|DisGeNET
DOID:3393	coronary artery disease	221692	PHACTR1		DisGeNET|GWAS Catalog
DOID:3393	coronary artery disease	255738	PCSK9	CC BY 4.0	DISEASES|GWAS Catalog
DOID:3393	coronary artery disease	257202	GPX6	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	259307	IL4I1	CC BY 4.0	DISEASES
DOID:3393	coronary artery disease	375056	MIA3		DisGeNET|GWAS Catalog
DOID:3393	coronary artery disease	376497	SLC27A1	ODbL 1.0	DisGeNET
DOID:9970	obesity	32	ACACB	ODbL 1.0	DisGeNET
DOID:9970	obesity	34	ACADM	ODbL 1.0	DisGeNET
DOID:9970	obesity	47	ACLY	ODbL 1.0	DisGeNET
DOID:9970	obesity	54	ACP5	ODbL 1.0	DisGeNET
DOID:9970	obesity	125	ADH1B	ODbL 1.0	DisGeNET
DOID:9970	obesity	142	PARP1	ODbL 1.0	DisGeNET
DOID:9970	obesity	153	ADRB1	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	154	ADRB2		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	155	ADRB3		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	181	AGRP		DISEASES|DisGeNET
DOID:9970	obesity	183	AGT	CC BY 4.0	DISEASES
DOID:9970	obesity	207	AKT1		DISEASES|DisGeNET
DOID:9970	obesity	208	AKT2	ODbL 1.0	DisGeNET
DOID:9970	obesity	213	ALB	CC BY 4.0	DISEASES
DOID:9970	obesity	239	ALOX12	ODbL 1.0	DisGeNET
DOID:9970	obesity	335	APOA1	CC BY 4.0	DISEASES
DOID:9970	obesity	338	APOB	CC BY 4.0	DISEASES
DOID:9970	obesity	339	APOBEC1	ODbL 1.0	DisGeNET
DOID:9970	obesity	345	APOC3	CC BY 4.0	DISEASES
DOID:9970	obesity	348	APOE		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	364	AQP7	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	367	AR	ODbL 1.0	DisGeNET
DOID:9970	obesity	387	RHOA	ODbL 1.0	DisGeNET
DOID:9970	obesity	412	STS	ODbL 1.0	DisGeNET
DOID:9970	obesity	572	BAD	ODbL 1.0	DisGeNET
DOID:9970	obesity	582	BBS1	ODbL 1.0	DisGeNET
DOID:9970	obesity	583	BBS2	CC BY 4.0	DISEASES
DOID:9970	obesity	585	BBS4		DISEASES|DisGeNET
DOID:9970	obesity	590	BCHE	ODbL 1.0	DisGeNET
DOID:9970	obesity	596	BCL2	ODbL 1.0	DisGeNET
DOID:9970	obesity	627	BDNF		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	680	BRS3	CC BY 4.0	DISEASES
DOID:9970	obesity	718	C3	ODbL 1.0	DisGeNET
DOID:9970	obesity	728	C5AR1	ODbL 1.0	DisGeNET
DOID:9970	obesity	761	CA3	ODbL 1.0	DisGeNET
DOID:9970	obesity	834	CASP1	ODbL 1.0	DisGeNET
DOID:9970	obesity	857	CAV1	ODbL 1.0	DisGeNET
DOID:9970	obesity	858	CAV2	ODbL 1.0	DisGeNET
DOID:9970	obesity	885	CCK	CC BY 4.0	DISEASES
DOID:9970	obesity	886	CCKAR	ODbL 1.0	DisGeNET
DOID:9970	obesity	948	CD36		DISEASES|DisGeNET
DOID:9970	obesity	949	SCARB1	CC BY 4.0	DISEASES
DOID:9970	obesity	950	SCARB2	CC BY 4.0	DISEASES
DOID:9970	obesity	958	CD40	ODbL 1.0	DisGeNET
DOID:9970	obesity	1029	CDKN2A	ODbL 1.0	DisGeNET
DOID:9970	obesity	1066	CES1	ODbL 1.0	DisGeNET
DOID:9970	obesity	1071	CETP		DOAF
DOID:9970	obesity	1075	CTSC	ODbL 1.0	DisGeNET
DOID:9970	obesity	1149	CIDEA	ODbL 1.0	DisGeNET
DOID:9970	obesity	1268	CNR1		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	1312	COMT		DOAF
DOID:9970	obesity	1350	COX7C	ODbL 1.0	DisGeNET
DOID:9970	obesity	1361	CPB2	ODbL 1.0	DisGeNET
DOID:9970	obesity	1363	CPE		DISEASES|DisGeNET
DOID:9970	obesity	1373	CPS1	ODbL 1.0	DisGeNET
DOID:9970	obesity	1374	CPT1A		DISEASES|DisGeNET
DOID:9970	obesity	1392	CRH		DISEASES|DisGeNET
DOID:9970	obesity	1393	CRHBP	ODbL 1.0	DisGeNET
DOID:9970	obesity	1401	CRP	CC BY 4.0	DISEASES|DOAF
DOID:9970	obesity	1431	CS	ODbL 1.0	DisGeNET
DOID:9970	obesity	1471	CST3	ODbL 1.0	DisGeNET
DOID:9970	obesity	1489	CTF1	ODbL 1.0	DisGeNET
DOID:9970	obesity	1520	CTSS	ODbL 1.0	DisGeNET
DOID:9970	obesity	1528	CYB5A	ODbL 1.0	DisGeNET
DOID:9970	obesity	1571	CYP2E1	ODbL 1.0	DisGeNET
DOID:9970	obesity	1588	CYP19A1		DOAF
DOID:9970	obesity	1634	DCN	ODbL 1.0	DisGeNET
DOID:9970	obesity	1636	ACE		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	1672	DEFB1	ODbL 1.0	DisGeNET
DOID:9970	obesity	1675	CFD		DISEASES|DisGeNET
DOID:9970	obesity	1728	NQO1	ODbL 1.0	DisGeNET
DOID:9970	obesity	1803	DPP4	CC BY 4.0	DISEASES
DOID:9970	obesity	1806	DPYD	ODbL 1.0	DisGeNET
DOID:9970	obesity	1812	DRD1	ODbL 1.0	DisGeNET
DOID:9970	obesity	1813	DRD2	ODbL 1.0	DisGeNET
DOID:9970	obesity	1815	DRD4	ODbL 1.0	DisGeNET
DOID:9970	obesity	1892	ECHS1	ODbL 1.0	DisGeNET
DOID:9970	obesity	1947	EFNB1	ODbL 1.0	DisGeNET
DOID:9970	obesity	2099	ESR1	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	2100	ESR2	ODbL 1.0	DisGeNET
DOID:9970	obesity	2110	ETFDH	ODbL 1.0	DisGeNET
DOID:9970	obesity	2117	ETV3	CC BY 4.0	DISEASES
DOID:9970	obesity	2147	F2	ODbL 1.0	DisGeNET
DOID:9970	obesity	2166	FAAH	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	2167	FABP4	CC BY 4.0	DISEASES|DOAF
DOID:9970	obesity	2169	FABP2		DOAF
DOID:9970	obesity	2180	ACSL1	ODbL 1.0	DisGeNET
DOID:9970	obesity	2194	FASN		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	2308	FOXO1	CC BY 4.0	DISEASES
DOID:9970	obesity	2309	FOXO3	ODbL 1.0	DisGeNET
DOID:9970	obesity	2475	MTOR	CC BY 4.0	DISEASES
DOID:9970	obesity	2512	FTL	ODbL 1.0	DisGeNET
DOID:9970	obesity	2539	G6PD	ODbL 1.0	DisGeNET
DOID:9970	obesity	2559	GABRA6	ODbL 1.0	DisGeNET
DOID:9970	obesity	2641	GCG		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	2645	GCK	ODbL 1.0	DisGeNET
DOID:9970	obesity	2660	MSTN	CC BY 4.0	DISEASES
DOID:9970	obesity	2673	GFPT1	ODbL 1.0	DisGeNET
DOID:9970	obesity	2678	GGT1	CC BY 4.0	DISEASES|DOAF
DOID:9970	obesity	2688	GH1	ODbL 1.0	DisGeNET
DOID:9970	obesity	2691	GHRH	CC BY 4.0	DISEASES
DOID:9970	obesity	2693	GHSR	CC BY 4.0	DISEASES|DOAF
DOID:9970	obesity	2695	GIP		DISEASES|DisGeNET
DOID:9970	obesity	2702	GJA5	ODbL 1.0	DisGeNET
DOID:9970	obesity	2740	GLP1R		DISEASES|DisGeNET
DOID:9970	obesity	2745	GLRX	ODbL 1.0	DisGeNET
DOID:9970	obesity	2752	GLUL	ODbL 1.0	DisGeNET
DOID:9970	obesity	2778	GNAS	ODbL 1.0	DisGeNET
DOID:9970	obesity	2784	GNB3		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	2805	GOT1	CC BY 4.0	DISEASES
DOID:9970	obesity	2806	GOT2	CC BY 4.0	DISEASES
DOID:9970	obesity	2834	PRLHR	ODbL 1.0	DisGeNET
DOID:9970	obesity	2835	GPR12	ODbL 1.0	DisGeNET
DOID:9970	obesity	2847	MCHR1		DISEASES|DisGeNET
DOID:9970	obesity	2867	FFAR2	CC BY 4.0	DISEASES
DOID:9970	obesity	2875	GPT		DOAF
DOID:9970	obesity	2876	GPX1	ODbL 1.0	DisGeNET
DOID:9970	obesity	2878	GPX3	ODbL 1.0	DisGeNET
DOID:9970	obesity	2908	NR3C1		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	3033	HADH	ODbL 1.0	DisGeNET
DOID:9970	obesity	3060	HCRT		DISEASES|DisGeNET
DOID:9970	obesity	3098	HK1	ODbL 1.0	DisGeNET
DOID:9970	obesity	3099	HK2	ODbL 1.0	DisGeNET
DOID:9970	obesity	3148	HMGB2	ODbL 1.0	DisGeNET
DOID:9970	obesity	3157	HMGCS1	ODbL 1.0	DisGeNET
DOID:9970	obesity	3162	HMOX1	ODbL 1.0	DisGeNET
DOID:9970	obesity	3215	HOXB5		DisGeNET|GWAS Catalog
DOID:9970	obesity	3240	HP	ODbL 1.0	DisGeNET
DOID:9970	obesity	3290	HSD11B1		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	3291	HSD11B2	ODbL 1.0	DisGeNET
DOID:9970	obesity	3351	HTR1B	ODbL 1.0	DisGeNET
DOID:9970	obesity	3356	HTR2A		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	3358	HTR2C		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	3375	IAPP	CC BY 4.0	DISEASES
DOID:9970	obesity	3383	ICAM1	ODbL 1.0	DisGeNET
DOID:9970	obesity	3458	IFNG	ODbL 1.0	DisGeNET
DOID:9970	obesity	3479	IGF1	CC BY 4.0	DISEASES|DOAF
DOID:9970	obesity	3481	IGF2	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	3484	IGFBP1	CC BY 4.0	DISEASES
DOID:9970	obesity	3485	IGFBP2	ODbL 1.0	DisGeNET
DOID:9970	obesity	3486	IGFBP3	CC BY 4.0	DISEASES
DOID:9970	obesity	3553	IL1B	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	3569	IL6		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	3586	IL10	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	3600	IL15	CC BY 4.0	DISEASES
DOID:9970	obesity	3606	IL18	ODbL 1.0	DisGeNET
DOID:9970	obesity	3630	INS	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	3667	IRS1		DISEASES|DisGeNET|GWAS Catalog
DOID:9970	obesity	3778	KCNMA1	ODbL 1.0	DisGeNET
DOID:9970	obesity	3929	LBP	ODbL 1.0	DisGeNET
DOID:9970	obesity	3934	LCN2	ODbL 1.0	DisGeNET
DOID:9970	obesity	3952	LEP		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	3953	LEPR		DISEASES|DOAF|DisGeNET|GWAS Catalog
DOID:9970	obesity	3990	LIPC	ODbL 1.0	DisGeNET
DOID:9970	obesity	3991	LIPE		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	3992	FADS1	ODbL 1.0	DisGeNET
DOID:9970	obesity	4018	LPA	CC BY 4.0	DISEASES
DOID:9970	obesity	4023	LPL		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	4094	MAF	CC BY 4.0	GWAS Catalog
DOID:9970	obesity	4159	MC3R		DISEASES|DOAF|DisGeNET
DOID:9970	obesity	4160	MC4R		DISEASES|DOAF|DisGeNET|GWAS Catalog
DOID:9970	obesity	4199	ME1	ODbL 1.0	DisGeNET
DOID:9970	obesity	4318	MMP9	ODbL 1.0	DisGeNET
DOID:9970	obesity	4329	ALDH6A1	ODbL 1.0	DisGeNET
DOID:9970	obesity	4519	CYTB	ODbL 1.0	DisGeNET
DOID:9970	obesity	4524	MTHFR		DOAF
DOID:9970	obesity	4594	MUT	ODbL 1.0	DisGeNET
DOID:9970	obesity	4609	MYC	ODbL 1.0	DisGeNET
DOID:9970	obesity	4654	MYOD1	ODbL 1.0	DisGeNET
DOID:9970	obesity	4656	MYOG	ODbL 1.0	DisGeNET
DOID:9970	obesity	4688	NCF2	ODbL 1.0	DisGeNET
DOID:9970	obesity	4808	NHLH2	ODbL 1.0	DisGeNET
DOID:9970	obesity	4828	NMB	ODbL 1.0	DisGeNET
DOID:9970	obesity	4842	NOS1	ODbL 1.0	DisGeNET
DOID:9970	obesity	4846	NOS3		DISEASES|DisGeNET
DOID:9970	obesity	4852	NPY	CC BY 4.0	DISEASES
DOID:9970	obesity	4864	NPC1	ODbL 1.0	DisGeNET
DOID:9970	obesity	4879	NPPB	ODbL 1.0	DOAF|DisGeNET
DOID:9970	obesity	4886	NPY1R	ODbL 1.0	DisGeNET
DOID:9970	obesity	4887	NPY2R		DOAF
